,Date,User,Tweet
10,2022-05-04,iskenelisiz,"RT @gem_krali: 🍀 #TRX ÖDÜL ETKİNLİĞİ

3 KİŞİYE TOPLAM 300 #TRX

👍BU PAYLAŞIMI RT YAP BEĞEN

🍀İKİ ARKADAŞINI ETİKETLE.

SÜRE 36 SAAT.

 #Hol…"
11,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Mehmetpeksen60 @ShibInform @ShibnobiStrong @Free_Patriot76 #Shibnobi will be launching on #BSC in the coming weeks, g…"
12,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Mehmetpeksen60 @ShibInform @ShibnobiStrong @Free_Patriot76 #Shibnobi will be launching on #BSC in the coming weeks, g…"
13,2022-05-04,adymarco11,"@okaydoges @dogecoin @T00x1c
@IvanClaros133
@blocktothemoon
@MetaCard_
@JLCastillo333
@hsye220
@ivsolana
@Zeng82629305
@Tilak68322563
@VanTastich92
@RainbowTurtle3d
@WeirdPunks_
@preciousnthoba
@babayaiga
@FirmanNurFauzi7
@Luis21306278
@trakonbrotha
@croarmyy
@CLASSY9MAN
@nftw301
@SoyLoroy"
14,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ffurknaydnn @ShibInform #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSm…"
15,2022-05-04,Diacho18,"For All My Crypto Traders. 
#dogecoin #Bitcoin #crypto #Dip #MEMES #VACITYbbs https://t.co/nY33w7Qjyq"
16,2022-05-04,TheDogeBeagle69,"RT @wowsuchcurrency: #dogecoin No Vaseline!

@icecube 

✌️ https://t.co/mjtQ54OsRG"
17,2022-05-04,DogecoinNorway,RT @HODLdogeNOTdebt: Hawaii state of mind 🤙🏻 🏄‍♂️🐕 🛻 😶‍🌫️ $tsla $doge #doge #dogecoin @elonmusk #DoOnlyGoodEveryday https://t.co/VwPRCqqjeB
18,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mehmetpeksen60 @ahtisham1123 @ShibInform @ShibnobiStrong @Free_Patriot76 #Shibnobi will be launching on #BSC in the c…
19,2022-05-04,Pethy101,"RT @DogeTeslaToken: I’m giving $20,000 in #dogecoin or $eth to the first 3900 people who follows and retweets!!

Drop your #ETH wallet addr…"
20,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mehmetpeksen60 @waratson2005 @ShibInform @ShibalnuEvent @ShibnobiStrong @Free_Patriot76 #Shibnobi will be launching o…
21,2022-05-04,adymarco11,"@okaydoges @dogecoin @li32272628
@itz_Dasilva1
@UwakAkpaba
@RichWaydou
@Samudel86
@halonotokay
@SurvivorofSOL
@hadamjune
@rdtm0
@sofilladty
@SpiritHomme
@0_infinisprit
@tekinta87
@reyezz12
@kaikamila1
@DanielRoberts33
@sokandemo
@StollySteve
@kappaviv
@CrypLor
@HtetMya86963099
@JayBrownDarko"
22,2022-05-04,Dextr0h,RT @pablo_cro: @VoltInuOfficial ⚡️ NEW LISTINGS ONCE AGAIN⚡️⚡️ those that don’t see what’s happening are truly BLIND ⚡️ SHIBA FOOT STEPS👀#V…
23,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mehmetpeksen60 @RJe5vmWUeNNRg4f @ShibInform @ShibalnuEvent @ShibnobiStrong @Free_Patriot76 #Shibnobi will be launchin…
24,2022-05-04,wkimcnl,Breaking news:  https://t.co/Dq63qqUzCn #BTC #Crypto #Binance #Altcoins #ADA #Sand #Doge #Luna #Bitcoinpump #dogecoin #FTM #Cardano #PlanB #Uniswap #Sushiswap #xrp #NFT #Solana #SOL #shiba #Ethereum #Cryptocurrency #Ether #Etherium #Bitcoin #Bullrun  #cryptonews  #ALGO #Ma
25,2022-05-04,tothemoon35,RT @Alireza71725000: #dogecoin #doge  Now Supported by #Mexico  Largest #Crypto #Exchange https://t.co/nEfOLV1vTp
26,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mehmetpeksen60 @buelent_oezkan @ShibInform @ShibnobiStrong @Free_Patriot76 #Shibnobi will be launching on #BSC in the…
27,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ShibInform #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeF…"
28,2022-05-04,BbBb80026073,RT @elonmusk: @dogecoin_empire I was going full Looney Tunes haha
29,2022-05-04,GeetanjaliShiv4,@dogecoin_empire @elonmusk @elonmusk  makes happy to his mom n every one by making faces😂😂
30,2022-05-04,adymarco11,"@okaydoges @dogecoin @viktymuri
@iaMesciaN
@WonderGirlPrism
@AMD1R3
@oksfisun
@Peter18214355
@angussNFT
@MillennialsK
@ekgp4403
@rollingstonedy
@kcy94832180
@yeyehenners
@RD__47
@Greywor12142444
@CFC1hunna
@AdenayaAdebuko1
@AKasinsky
@BiYunus4
@JoonasKov
@nft_crypto_sk
@cxf0106
@StolenGio"
31,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @kucoincom #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeFi…"
32,2022-05-04,VictorFerrariA1,"@elonmusk How about to buy a wakeboard Park in Germany. 

It could be the first VR Wakepark in the World. Blockchain technology and dogecoin as payment.

Cost just 800k € 
Win 5 M € / year.

Team is ready to develope something new in Germany."
33,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @cryptojack #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeF…"
34,2022-05-04,wkimcnl,Breaking news:  https://t.co/gMIqr1OBmd #BTC #Crypto #Binance #Altcoins #ADA #Sand #Doge #Luna #Bitcoinpump #dogecoin #FTM #Cardano #PlanB #Uniswap #Sushiswap #xrp #NFT #Solana #SOL #shiba #Ethereum #Cryptocurrency #Ether #Etherium #Bitcoin #Bullrun  #cryptonews  #ALGO #Ma
35,2022-05-04,whhhhaa69,@elonmusk @teslaownersSV @kimbal #walterinu #dogecoin https://t.co/1TpVAMazKw
36,2022-05-04,draven_4252_,RT @TennisTips19: @Crypto_Dep @dogecoin @Shibtoken @BabyDogeCoin @Puli_Token @KibaInuWorld @Marvin_Inu @RealFlokiInu @catecoin @garliccoin…
37,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ffurknaydnn @cryptojack #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSm…"
38,2022-05-04,akdagibrahim86,"RT @gem_krali: 🍀 #TRX ÖDÜL ETKİNLİĞİ

3 KİŞİYE TOPLAM 300 #TRX

👍BU PAYLAŞIMI RT YAP BEĞEN

🍀İKİ ARKADAŞINI ETİKETLE.

SÜRE 36 SAAT.

 #Hol…"
39,2022-05-04,jackspa84167797,"RT @wowsuchcurrency: #dogecoin No Vaseline!

@icecube 

✌️ https://t.co/mjtQ54OsRG"
40,2022-05-04,IngramIrving1,RT @usd1uk: @VinuHakan @RealCryptoGraph @unclebobcrypto @army_shiba @Cryptostacy_ @HMaximillian @CryptoMichNL @itsALLrisky @ShibInform @Cry…
41,2022-05-04,Phillip_X_,"#kishimotoinu  is on fire 

Lets kill a few Zeros together because we are the fastest growing crypto community in the world. 

#Teamkishimoto #kishimoto #Kishi #Moto #Kishimoto50k #Kishimoto100k #saitama #ETH #BTC #dogecoin  #shibainu  #FLOKI  #ToTheMoon #kishimotoA5"
42,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @koinefendisi @BabyDogeCoin #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #Binanc…"
43,2022-05-04,MarsDoge1,"RT @cb_doge: Happy 2nd Birthday to ""X Æ A-12 Musk"" the Toddler Hodler @elonmusk @mayemusk #Dogecoin 🎂🎉 https://t.co/UyqGDFBAnb"
44,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ffurknaydnn @koinefendisi @BabyDogeCoin #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#S…"
45,2022-05-04,realMatrixport,"WATCH: Are #Altcoins gaining momentum as a growing breed of #crypto funds embraces wider range of coins? #dogecoin #matrixport
👉 https://t.co/46aHScTaU7 https://t.co/QmzQRjbVpJ"
46,2022-05-04,bmurphypointman,#affiliate #digitalmarketing #businesstools #tips #referral  #linkedin  #digitalmarketing #gift #shopping #gifts #onlineshopping #dogecoin #bitcoin #marketing #affiliatemarketing #freeshipping #ad #Amazon https://t.co/YHY7MVo7F6
47,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @crypto_mizah @koinefendisi @BabyDogeCoin @Shib_nobi #Shibnobi will be launching on #BSC in the coming weeks, get exci…"
48,2022-05-04,adrianvguzman,El Bitcoin pone el ojo en los 40 000 dólares pendiente de la Reserva Federal https://t.co/fWay0RvyRz vía @DiegoMorin_IG @IGEspana #Bitcoin #Ethereum #dogecoin #Criptomonedas #Blockchain #bolsa #trading
49,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @HuobiGlobal #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #De…"
50,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ffurknaydnn @HuobiGlobal #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceS…"
51,2022-05-04,pitman_alma,🚨Just In: Elon Musk and Vitalik Buterin actually talk about #Dogecoin development 🤯
52,2022-05-04,iAm_Goatz,"@astrospacesio @dogecoin Welcome to #AstroSpaces ‼️ 

@elonmusk #BSC #doge https://t.co/EGW2WiqBUF"
53,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @cz_binance #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeF…"
54,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @KriptoHulk #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeF…"
55,2022-05-04,CRYPTOMUSA04,"RT @gem_krali: 🍀 #TRX ÖDÜL ETKİNLİĞİ

3 KİŞİYE TOPLAM 300 #TRX

👍BU PAYLAŞIMI RT YAP BEĞEN

🍀İKİ ARKADAŞINI ETİKETLE.

SÜRE 36 SAAT.

 #Hol…"
56,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @BSCGemsx100 #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #De…"
57,2022-05-04,crypt_jay,"RT @L_A_R_P_2_8: @elonmusk Officially Bought Twitter!

#dogecoin is Pumping 👀"
58,2022-05-04,Bettie_Machete,@eat_pray_read @elonmusk @dogecoin_empire While Kim K wearing Marilyn MONROES actual dress DESTROYED IT.  HOW DARE SHE!
59,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ffurknaydnn @BSCGemsx100 #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceS…"
60,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @binance #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeFi #…"
61,2022-05-04,TokenTogo,"Missed MANA or SAND? Don't miss $TOGO!🚀
Metaverse of TOGO!🚀Join our Metaverse!

Pre-Sale 1 BNB = 100.000.000.000 TOGO
https://t.co/UJF0JNymnO

#Togo #SHIBARMY #dogecoin #doge #SHIB #AKITA #ShibaCoin #shiba #KISHU #HOLO #SAFEMOON #pitbull #BNB #BSCGem #SAND #MANA #DAR #Metaverse https://t.co/7fRO7Qm0FQ"
62,2022-05-04,Abinancian,"RT @shillionaires: 📢 Winner!! 

The winner of our #dogecoin #giveaway is:

🏅 @ramyavellanki ! Congrats! 

763 $DOGE is coming your way! 🎉…"
63,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @gate_io @MiloInu #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChai…"
64,2022-05-04,gulhan_yal,"RT @Kripto_Crab: 🎁 1500 #dogecoin ~💲230 Giveaway

✔️ RT + Follow me
✔️ Like my last 5 posts
✔️ Comment your $Doge address

⏳ 72 Hours

🍀 Go…"
65,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @OKX_Brasil @BabyDogeCoin @dogecoin @DogelonMars @InuKishu @Shibtoken @PolyDoge @samoyedcoin #Shibnobi will be launchi…
66,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @binance #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeFi #…"
67,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ffurknaydnn @binance #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmart…"
68,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @WatcherGuru #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #De…"
69,2022-05-04,xgravittyyy,"RT @TheCryptoScouts: These two bullets collided in the battle of Gallipoli in 1915. The chances of this happening are 1 in a billion.

This…"
70,2022-05-04,tturbo4gg_near,RT @ProTheDoge: I think it’s time to start investing some more money in #dogecoin again 😇
71,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Mina6567 @WatcherGuru #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmar…"
72,2022-05-04,FisherLevesque,73 Cent Dogecoin CONFIRMED ⚠️ https://t.co/FdbAQ0AKk4 via @YouTube
73,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ffurknaydnn @WatcherGuru #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceS…"
74,2022-05-04,TokenTogo,"Missed the chance for DOGE or SHIB?
Don't miss $TOGO Pre-sale!🚀Buy TOGO on PancakeSwap🚀
https://t.co/6BGwdgsHnj

#Togo #SHIBARMY #dogecoin #doge #SHIB #AKITA #ShibaCoin #shiba #KISHU #BNB  #BSCGem #ETH #Binance #NFT #BSC #Saitama #BabyDoge #nftart #altcoinseason  #PancakeSwap https://t.co/QyvcKPPKti"
75,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ffurknaydnn #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #De…"
76,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Mina6567 @ffurknaydnn @SHINJANEWS #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA…"
77,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Mina6567 @ffurknaydnn @SHINJANEWS #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA…"
78,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @SHINJANEWS @ffurknaydnn #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSm…"
79,2022-05-04,DOGECOIN_BSC,Let's enter the world of dogecoin together!! @elonmusk @cz_binance @dogecoin https://t.co/1DrsJlf36U
80,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Texan_Shinja @ffurknaydnn #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #Binance…"
81,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Mhdihaghipour1 @ffurknaydnn @cz_binance #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#S…"
82,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Mhdihaghipour1 @ffurknaydnn @cz_binance #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#S…"
83,2022-05-04,TokenTogo,"Hurry Up! Don't miss $TOGO Pre-sale!🚀Buy TOGO on PancakeSwap🚀

https://t.co/6BGwdgsHnj

#Togo #SHIBARMY #dogecoin #doge #SHIB #AKITA #ShibaCoin #shiba #KISHU #BNB  #BSCGem #ETH #Binance #NFT #BSC #Saitama #BabyDoge #nftart #altcoinseason #PancakeSwap #floki #LUNA #ADA #ATLAS https://t.co/KjlzH6oKvx"
84,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @KhaledAlnethri @ffurknaydnn @Shib_nobi @SharksCoins #Shibnobi will be launching on #BSC in the coming weeks, get exci…"
85,2022-05-04,sameerakasunk,"RT @cb_doge: Day 19/69 of asking @cz_binance to provide ""Proof of Assets"" for #Dogecoin @Binance @elonmusk 👇👇

🔴 Not disclosing the proof o…"
86,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mina6567 @ffurknaydnn @ShibnobiStrong @CoinViewCap @CVCOfficial_ @Shib_nobi @DanielMoncada80 @cz_binance @elonmusk @e…
87,2022-05-04,loshan1212,"@FishyFootball @SatoshiLite @dogecoin @CoinWarz Transactions should only take 2.5 mins, and often less. Maybe the wallet you’re using requires 6+ confirmations for some reason?"
88,2022-05-04,bitcoinmask,"RT @DogeTeslaToken: I’m giving $20,000 in #dogecoin or $eth to the first 3900 people who follows and retweets!!

Drop your #ETH wallet addr…"
89,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mina6567 @ffurknaydnn @ShibnobiStrong @CoinViewCap @CVCOfficial_ @Shib_nobi @DanielMoncada80 @cz_binance @elonmusk @e…
90,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mhdihaghipour1 @ffurknaydnn @ShibnobiStrong @DadiCandra3 @CoinViewCap @CVCOfficial_ @Shib_nobi @DanielMoncada80 @cz_b…
91,2022-05-04,cH3zXij2LAOOrFG,"RT @dessy04herman: Just two days left before the #AidiBets is released.

Please don't miss it, Guys

@AidiToken @AidiBets #AidiFinance #Aid…"
92,2022-05-04,MemeDogecoin,"DOGECOIN DAILY DISCUSSION via /r/dogecoin by 42points
#ElonMusk #dogecoin #dogearmy #Doge4Tesla #AcceptDoge #Doge #DogecoinToTheMoon #Dogefam https://t.co/C6Xa8j4Eyy"
93,2022-05-04,40dollarbutton,"It's not like a, oh I talked to four people, four months, now four years later #dogecoin"
94,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mhdihaghipour1 @ffurknaydnn @altcryptocom @Free_Patriot76 @ShibnobiStrong @Shib_nobi @Mina6567 @fafyzand @WITCHER1366…
95,2022-05-04,Alireza71725000,"RT @Alireza71725000: #dogecoin #doge get its glory back?

https://t.co/ANL6AXt6Av"
96,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Texan_Shinja @ffurknaydnn #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #Binance…"
97,2022-05-04,DAVIDDOLLER9,"RT @lucasvelascook: Today is an excellent day to invest or not? 👀🔥

Shill me the next 100x gem 💎⬇️

#Gems #altcoin #Binance   #crypto #cryp…"
98,2022-05-04,Alireza71725000,"#dogecoin #doge get its glory back?

https://t.co/ANL6AXt6Av"
99,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Mhdihaghipour1 @ffurknaydnn @Shib_nobi #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SH…"
100,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Texan_Shinja @ffurknaydnn #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #Binance…"
101,2022-05-04,jackspa84167797,RT @Alireza71725000: #dogecoin #doge  Now Supported by #Mexico  Largest #Crypto #Exchange https://t.co/nEfOLV1vTp
102,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @ulaemre2 #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeFi…"
103,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mina6567 @Free_Patriot76 @SteinS02875264 @ShibnobiStrong @ShinjaWarrior @Texan_Shinja @lucky01_strk @cmrcamurrr @Mong…
104,2022-05-04,tturbo4gg_near,RT @teslaownersSV: Dogecoin will be the official currency of Twitter @elonmusk
105,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @Mhmt_basbuga @Free_Patriot76 @SteinS02875264 @ShibnobiStrong @ShinjaWarrior @Texan_Shinja @lucky01_strk @cmrcamurrr @…
106,2022-05-04,CmonsterCd,"RT @DogeTeslaToken: I’m giving $20,000 in #dogecoin or $eth to the first 3900 people who follows and retweets!!

Drop your #ETH wallet addr…"
107,2022-05-04,Taha86613152,RT @Mesut_Vatanseve: @SteinS02875264 @Free_Patriot76 @ShibnobiStrong @ShinjaWarrior @Texan_Shinja @lucky01_strk @cmrcamurrr @MongolianShinj…
108,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @binance #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeFi #…"
109,2022-05-04,cantonwithitlog,"RT @yoyo_vision: Last 12 hours of buying contest #YoYoVision

Buy 10 BNB ➡️get 2 BNB
Buy 5 BNB ➡️ get 1 BNB
Buy 2,5BNB ➡️ get 0.5 BNB
Buy 1…"
110,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @cryptocom #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeFi…"
111,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @HuobiGlobal #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #De…"
112,2022-05-04,CryptoSamogon,Düstere Zeiten für Dogecoin: Weitere 40.000 Inhaber steigen aus https://t.co/O7asJquDHB
113,2022-05-04,AJA71700,"RT @cb_doge: Day 19/69 of asking @cz_binance to provide ""Proof of Assets"" for #Dogecoin @Binance @elonmusk 👇👇

🔴 Not disclosing the proof o…"
114,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @TheMoonCarl #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #De…"
115,2022-05-04,JustP70060293,@elonmusk @dogecoin_empire Wolf pack for life
116,2022-05-04,tturbo4gg_near,"RT @jrdavidmitchell: #dogecoin is sitting at least 50% below where it should be. We're not stupid, we know you're shorting it. We've seen w…"
117,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @cz_binance #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeF…"
118,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @SharksCoins #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #De…"
119,2022-05-04,OccamMurray,Elon: *Breathes*Dogecoin: 📈📈📈📈📈📈
120,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Texan_Shinja #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #D…"
121,2022-05-04,oma_rfaruk,"RT @DogeTeslaToken: I’m giving $20,000 in #dogecoin or $eth to the first 3900 people who follows and retweets!!

Drop your #ETH wallet addr…"
122,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @needazar #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #DeFi…"
123,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Texan_Shinja #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #D…"
124,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Texan_Shinja #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #D…"
125,2022-05-04,yuvayayol7,"RT @gem_krali: 🍀 #TRX ÖDÜL ETKİNLİĞİ

3 KİŞİYE TOPLAM 300 #TRX

👍BU PAYLAŞIMI RT YAP BEĞEN

🍀İKİ ARKADAŞINI ETİKETLE.

SÜRE 36 SAAT.

 #Hol…"
126,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Texan_Shinja #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #D…"
127,2022-05-04,CryptoSamogon,Litecoin: Dogecoin treibt Litecoin-Hashrate auf Allzeithoch! https://t.co/Ko48ujowUy
128,2022-05-04,Peyito23,RT @teslaownersSV: Dogecoin will be the official currency of Twitter @elonmusk
129,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Texan_Shinja #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #D…"
130,2022-05-04,cryptoexpbot,"🔍 #DOGE | #Dogecoin REPORT 🔍

💰 ACTUAL PRICE: 0.131$

🕓 VARIATIONS: 
Hour: -0.488%
Day: +0.014%
Week: -8.58%
Month: -8.32%"
131,2022-05-04,am_islara,"@cryptogemmouse @dingocoincrypto Dingocoin is a very currency and a community-driven project. Created in a parody of Dogecoin for absolutely everyone, based on the wild Australian dingo."
132,2022-05-04,Taha86613152,"RT @Mesut_Vatanseve: @Texan_Shinja #Shibnobi will be launching on #BSC in the coming weeks, get excited!! 🥷⛩

#SHINJA #BinanceSmartChain #D…"
133,2022-05-04,ehis_am,"RT @SatoshiLite: Litecoin mining hashrate has hit an all-time high of over 500 TH/s. That's a proof of work of 500,000,000,000,000 hashes p…"
